parliament_year,chair_id,start,end,person_id
1918,af4173fa24ce4b93b6c2d6fac28ec7db,1918-01-15,1918-10-15,i-9uQZPc39YosBbFHGUtpYgf
1918,af4173fa24ce4b93b6c2d6fac28ec7db,1918-10-30,1918-12-23,i-9uQZPc39YosBbFHGUtpYgf
1918,7da3e780909a48e384fd19d784df840d,1918-01-15,1918-10-15,i-9vaPeJXzHNY4GewzmyfoX1
1918,7da3e780909a48e384fd19d784df840d,1918-10-30,1918-12-23,i-9vaPeJXzHNY4GewzmyfoX1
1918,ed60e48df86745b088752ca03e7e8c06,1918-01-15,1918-10-15,i-9zVzWnoioAar55EeacA9wU
1918,ed60e48df86745b088752ca03e7e8c06,1918-10-30,1918-12-23,i-9zVzWnoioAar55EeacA9wU
1918,1b322ba02bb9449986dd0d619f9fb6ca,1918-01-15,1918-10-15,i-A2SKxkXq7pZ5UV2ssX3g5g
1918,1b322ba02bb9449986dd0d619f9fb6ca,1918-10-30,1918-12-23,i-A2SKxkXq7pZ5UV2ssX3g5g
1918,697a77d945f941fab52973d378c9f5cc,1918-01-15,1918-10-15,i-AUmBd8T8oEP8tVpZMy3qz4
1918,697a77d945f941fab52973d378c9f5cc,1918-10-30,1918-12-23,i-AUmBd8T8oEP8tVpZMy3qz4
1918,86769b3dcb1f408699052585cf853bb8,1918-01-15,1918-10-15,i-AWnCXGKxBPDN7gJVRfodvt
1918,86769b3dcb1f408699052585cf853bb8,1918-10-30,1918-12-23,i-AWnCXGKxBPDN7gJVRfodvt
1918,f7452db98c6149afb35f86ac6bdd6993,1918-01-15,1918-10-15,i-AY9UmxrTq4s4hcaqyGkSRg
1918,f7452db98c6149afb35f86ac6bdd6993,1918-10-30,1918-12-23,i-AY9UmxrTq4s4hcaqyGkSRg
1918,70174fe8ffba40539b50c85cb85bd8a7,1918-01-15,1918-10-15,i-AsgGVUhtw8VqZgcDkdv4Xv
1918,70174fe8ffba40539b50c85cb85bd8a7,1918-10-30,1918-12-23,i-AsgGVUhtw8VqZgcDkdv4Xv
1918,24f886aa51964d558df8a7819bf2d986,1918-01-15,1918-10-15,i-AuDFSNHXg72pSatxXN4KsX
1918,24f886aa51964d558df8a7819bf2d986,1918-10-30,1918-12-23,i-AuDFSNHXg72pSatxXN4KsX
1918,e8a6f33fb5ea48dfa097592ca20b8248,1918-01-15,1918-10-15,i-B8Ls87opUvuaKByzqXEp1m
1918,e8a6f33fb5ea48dfa097592ca20b8248,1918-10-30,1918-12-23,i-B8Ls87opUvuaKByzqXEp1m
1918,357c93423fc242369b7a716da3911f88,1918-01-15,1918-10-15,i-B8NxNnu1t7iC4QAwR3ccxG
1918,357c93423fc242369b7a716da3911f88,1918-10-30,1918-12-23,i-B8NxNnu1t7iC4QAwR3ccxG
1918,73d8b28d222449d7be53db91912160ce,1918-01-15,1918-10-15,i-BEAJPAXxfUmCrCNzby7gn8
1918,73d8b28d222449d7be53db91912160ce,1918-10-30,1918-12-23,i-BEAJPAXxfUmCrCNzby7gn8
1918,7c32d03937a3460e82939ee6d8cd0376,1918-01-15,1918-10-15,i-BJBzNB9LAGC3qSskPaTy4G
1918,7c32d03937a3460e82939ee6d8cd0376,1918-10-30,1918-12-23,i-BJBzNB9LAGC3qSskPaTy4G
1918,fd17da50d36843dd9e20b3e97096e7e4,1918-01-15,1918-10-15,i-BKaeof17U4zVqCVaBSDwyd
1918,fd17da50d36843dd9e20b3e97096e7e4,1918-10-30,1918-12-23,i-BKaeof17U4zVqCVaBSDwyd
1918,4d264832f5d3424b82ddaa27298a56be,1918-01-15,1918-10-15,i-BKajFCFhE63eQ7v5oSGuCX
1918,4d264832f5d3424b82ddaa27298a56be,1918-10-30,1918-12-23,i-BKajFCFhE63eQ7v5oSGuCX
1918,331f88d74fff4d7eaedfd2b575651c82,1918-01-15,1918-10-15,i-BZbnrNjY9pcUokRtrW7hbm
1918,331f88d74fff4d7eaedfd2b575651c82,1918-10-30,1918-12-23,i-BZbnrNjY9pcUokRtrW7hbm
1918,d3978b95f2a64599b6046935a2eaa83c,1918-01-15,1918-10-15,i-BedoVVUtGhYy2ZeyUHdGDk
1918,d3978b95f2a64599b6046935a2eaa83c,1918-10-30,1918-12-23,i-BedoVVUtGhYy2ZeyUHdGDk
1918,fa2a0df7dc694febb5c023000d9c1745,1918-01-15,1918-10-15,i-BmmCknnFJ7aPP89K4ZvaFq
1918,fa2a0df7dc694febb5c023000d9c1745,1918-10-30,1918-12-23,i-BmmCknnFJ7aPP89K4ZvaFq
1918,23f307f84ba04035a911ef8cdd239e4c,1918-01-15,1918-10-15,i-C35yyip4t5V4hBSBwnGD7Z
1918,23f307f84ba04035a911ef8cdd239e4c,1918-10-30,1918-12-23,i-C35yyip4t5V4hBSBwnGD7Z
1918,1eed904f753c414a9461fca78f16a77f,1918-01-15,1918-10-15,i-C4QS4gxWUMydutdM42dsft
1918,1eed904f753c414a9461fca78f16a77f,1918-10-30,1918-12-23,i-C4QS4gxWUMydutdM42dsft
1918,e875fd05a7f34f0f998b7deb44c2461e,1918-01-15,1918-10-15,i-C6h82v5qVtasAovgeXnC2a
1918,e875fd05a7f34f0f998b7deb44c2461e,1918-10-30,1918-12-23,i-C6h82v5qVtasAovgeXnC2a
1918,5377b28c768b479b8b3edd2a38abd7b2,1918-01-15,1918-10-15,i-CTRDnjHvysaSVk2BrDb7Nd
1918,5377b28c768b479b8b3edd2a38abd7b2,1918-10-30,1918-12-23,i-CTRDnjHvysaSVk2BrDb7Nd
1918,2677a033579a4e6387485ed52c683bf7,1918-01-15,1918-10-15,i-CWUxSXzDg63TTMyFwngh5N
1918,2677a033579a4e6387485ed52c683bf7,1918-10-30,1918-12-23,i-CWUxSXzDg63TTMyFwngh5N
1918,2c06d33599984f988ce4083a4b8a447a,1918-01-15,1918-10-15,i-CfaW8X7Nnsttq21KhW52MH
1918,2c06d33599984f988ce4083a4b8a447a,1918-10-30,1918-12-23,i-CfaW8X7Nnsttq21KhW52MH
1918,9d40e15a13ec4e5b82f764946339102b,1918-01-15,1918-10-15,i-CpgswtAFXDTAyYjTrFkW5J
1918,9d40e15a13ec4e5b82f764946339102b,1918-10-30,1918-12-23,i-CpgswtAFXDTAyYjTrFkW5J
1918,887b3081e5fe4950802b1a9f6a662b68,1918-01-15,1918-10-15,i-D4XsMLfPNYoud5AKgx3uPd
1918,887b3081e5fe4950802b1a9f6a662b68,1918-10-30,1918-12-23,i-D4XsMLfPNYoud5AKgx3uPd
1918,2c0c727aeac148199ee33233b2ab845e,1918-01-15,1918-10-15,i-DAH7HE7hyooQ6Npv1s89cz
1918,2c0c727aeac148199ee33233b2ab845e,1918-10-30,1918-12-23,i-DAH7HE7hyooQ6Npv1s89cz
1918,a99dc73215284aa3afd3f1f4e492b659,1918-01-15,1918-10-15,i-DPSKdaCf6QjiTxUvV2sFQN
1918,a99dc73215284aa3afd3f1f4e492b659,1918-10-30,1918-12-23,i-DPSKdaCf6QjiTxUvV2sFQN
1918,adcb761d94214f089c6835013a1303aa,1918-01-15,1918-10-15,i-DXnNfB4M1wvfgz73SWecrk
1918,adcb761d94214f089c6835013a1303aa,1918-10-30,1918-12-23,i-DXnNfB4M1wvfgz73SWecrk
1918,a40499d2fa374bc3b58812c19c3f5e03,1918-01-15,1918-10-15,i-DZFQeFBsFcs9N6uxCPxEWg
1918,a40499d2fa374bc3b58812c19c3f5e03,1918-10-30,1918-12-23,i-DZFQeFBsFcs9N6uxCPxEWg
1918,3416743024f140bfa96a874fe3fa2f28,1918-01-15,1918-10-15,i-DmSPxYoCTsGsu2HBSaHRHb
1918,3416743024f140bfa96a874fe3fa2f28,1918-10-30,1918-12-23,i-DmSPxYoCTsGsu2HBSaHRHb
1918,9294f2f939bb4815b2f76ceb8f955be5,1918-01-15,1918-10-15,i-DxLwWYaykm3cqWP9bLmY7Y
1918,9294f2f939bb4815b2f76ceb8f955be5,1918-10-30,1918-12-23,i-DxLwWYaykm3cqWP9bLmY7Y
1918,f8d50b0fcd5346bd87e803630b253a45,1918-01-15,1918-10-15,i-EEgp39w6M66SH9dRdqEEBo
1918,f8d50b0fcd5346bd87e803630b253a45,1918-10-30,1918-12-23,i-EEgp39w6M66SH9dRdqEEBo
1918,6835aeee088e4b0d98cf8c6b18577fab,1918-01-15,1918-10-15,i-EFyqMDPjj4sV5q6Rf11dnj
1918,6835aeee088e4b0d98cf8c6b18577fab,1918-10-30,1918-12-23,i-EFyqMDPjj4sV5q6Rf11dnj
1918,6dd2ab4775304fdbbfdfa215ad08742f,1918-01-15,1918-10-15,i-EGzvssMCtUmig8cQyyyXqu
1918,6dd2ab4775304fdbbfdfa215ad08742f,1918-10-30,1918-12-23,i-EGzvssMCtUmig8cQyyyXqu
1918,d936a5efa3dc4b12acdc1b22b76a0b69,1918-01-15,1918-10-15,i-EMnZ9doEs8MQVGY2nAGkkE
1918,d936a5efa3dc4b12acdc1b22b76a0b69,1918-10-30,1918-12-23,i-EMnZ9doEs8MQVGY2nAGkkE
1918,4143abc6665b42f6a42d8fdf440b11a9,1918-01-15,1918-10-15,i-EZ3BJWo75cyGmwreR1eJKd
1918,4143abc6665b42f6a42d8fdf440b11a9,1918-10-30,1918-12-23,i-EZ3BJWo75cyGmwreR1eJKd
1918,d3aa3893cdc94695adec6af44f11a515,1918-01-15,1918-10-15,i-EZgzHXqRzCH5Uq63fALDeS
1918,d3aa3893cdc94695adec6af44f11a515,1918-10-30,1918-12-23,i-EZgzHXqRzCH5Uq63fALDeS
1918,946d5f74389e40938d8a59bf66130778,1918-01-15,1918-10-15,i-EfAM5G3DJEfvAmPswNVe8G
1918,946d5f74389e40938d8a59bf66130778,1918-10-30,1918-12-23,i-EfAM5G3DJEfvAmPswNVe8G
1918,54bdd4a69cef43ff8b81c93bb78e89cb,1918-01-15,1918-10-15,i-EgEMs3G3eDSfgHzi297bmm
1918,54bdd4a69cef43ff8b81c93bb78e89cb,1918-10-30,1918-12-23,i-EgEMs3G3eDSfgHzi297bmm
1918,9a6880b96e0b489fa5c69924cfb1410b,1918-01-15,1918-10-15,i-EgF6TKN1x6rdVrDC5ecKA2
1918,9a6880b96e0b489fa5c69924cfb1410b,1918-10-30,1918-12-23,i-EgF6TKN1x6rdVrDC5ecKA2
1918,95d6a228bf4d4fc3a43dce1784d3636a,1918-01-15,1918-10-15,i-EkW2jeAE67h8gKoZYoTGvf
1918,95d6a228bf4d4fc3a43dce1784d3636a,1918-10-30,1918-12-23,i-EkW2jeAE67h8gKoZYoTGvf
1918,20cf5c5e84e147f295503e67efb94fad,1918-01-15,1918-10-15,i-ErzkfggpF4LYEpcV54eVV9
1918,20cf5c5e84e147f295503e67efb94fad,1918-10-30,1918-12-23,i-ErzkfggpF4LYEpcV54eVV9
1918,956780d154af4e7684dfefb4a399106a,1918-01-15,1918-10-15,i-F9ewtPwkU2RmcUUoQ6XRXa
1918,956780d154af4e7684dfefb4a399106a,1918-10-30,1918-12-23,i-F9ewtPwkU2RmcUUoQ6XRXa
1918,80aa5ac95083483789b3e7901be6c77b,1918-01-15,1918-10-15,i-FMmERwnYXRjNZmhsggDb2Y
1918,80aa5ac95083483789b3e7901be6c77b,1918-10-30,1918-12-23,i-FMmERwnYXRjNZmhsggDb2Y
1918,eb8e69a1a3a84f9680c439810578d3c1,1918-01-15,1918-10-15,i-FNvuqdN5bu7HwDNrzpb3ij
1918,eb8e69a1a3a84f9680c439810578d3c1,1918-10-30,1918-12-23,i-FNvuqdN5bu7HwDNrzpb3ij
1918,33f9b95a5dd2447bb925427374234d1d,1918-01-15,1918-10-15,i-FSJ4kw3boEHgUkPEAcBMPU
1918,33f9b95a5dd2447bb925427374234d1d,1918-10-30,1918-12-23,i-FSJ4kw3boEHgUkPEAcBMPU
1918,8b00f66756724733a118f07c452c63eb,1918-01-15,1918-10-15,i-FSVPoxQV1hd2wjkk2XNetD
1918,8b00f66756724733a118f07c452c63eb,1918-10-30,1918-12-23,i-FSVPoxQV1hd2wjkk2XNetD
1918,b4a84e17dcb6467da2da8f58378f4c26,1918-01-15,1918-10-15,i-Fm5wCs4qyiLgbEJmwnvC5K
1918,b4a84e17dcb6467da2da8f58378f4c26,1918-10-30,1918-12-23,i-Fm5wCs4qyiLgbEJmwnvC5K
1918,16b63c32ca3445b69660fd8ef2d5d451,1918-01-15,1918-10-15,i-Fnu186BGHvvTJDuB7t6zMb
1918,16b63c32ca3445b69660fd8ef2d5d451,1918-10-30,1918-12-23,i-Fnu186BGHvvTJDuB7t6zMb
1918,f75dd03a26474307b1068d13ac26b5ed,1918-01-15,1918-10-15,i-Fwtr41iSkotzGb54DXogUy
1918,f75dd03a26474307b1068d13ac26b5ed,1918-10-30,1918-12-23,i-Fwtr41iSkotzGb54DXogUy
1918,88666842a0654e98a6f7350fb7a82fbd,1918-01-15,1918-10-15,i-GSesbg17NxtqyuzE1tagzM
1918,88666842a0654e98a6f7350fb7a82fbd,1918-10-30,1918-12-23,i-GSesbg17NxtqyuzE1tagzM
1918,efc2186a51454c5a8664c9f1e1655990,1918-01-15,1918-10-15,i-GUQT4NRF9jHSr6mxy1pdd1
1918,efc2186a51454c5a8664c9f1e1655990,1918-10-30,1918-12-23,i-GUQT4NRF9jHSr6mxy1pdd1
1918,f3c0db374ef346d1817f5ef23a0971da,1918-01-15,1918-10-15,i-GWCWCEFyM4JFjgRacrhwXe
1918,f3c0db374ef346d1817f5ef23a0971da,1918-10-30,1918-12-23,i-GWCWCEFyM4JFjgRacrhwXe
1918,3703b659ded14badbfb29e986934dbaf,1918-01-15,1918-10-15,i-GYKyw64qctSyYNpixCFbxx
1918,3703b659ded14badbfb29e986934dbaf,1918-10-30,1918-12-23,i-GYKyw64qctSyYNpixCFbxx
1918,75fc093c080a45bba5aa683c51f5cdf4,1918-01-15,1918-10-15,i-GcSuPZvJtsaci7tEAyk4PJ
1918,75fc093c080a45bba5aa683c51f5cdf4,1918-10-30,1918-12-23,i-GcSuPZvJtsaci7tEAyk4PJ
1918,333920336f3646278356d9dc636ff869,1918-01-15,1918-10-15,i-Gd5yQ5S8Tsx8HHyXQQwtSL
1918,333920336f3646278356d9dc636ff869,1918-10-30,1918-12-23,i-Gd5yQ5S8Tsx8HHyXQQwtSL
1918,3bd7683369c6480799b85d24976a2e05,1918-01-15,1918-10-15,i-H4nRCFeSGsy6RGNr3jYY42
1918,3bd7683369c6480799b85d24976a2e05,1918-10-30,1918-12-23,i-H4nRCFeSGsy6RGNr3jYY42
1918,76b5eb4f876c4c1298a40f3df7f71e2c,1918-01-15,1918-10-15,i-HDHXUmj1pQK4Aot3piEBBF
1918,76b5eb4f876c4c1298a40f3df7f71e2c,1918-10-30,1918-12-23,i-HDHXUmj1pQK4Aot3piEBBF
1918,1bb79fba37a140549216b5c179c0f050,1918-01-15,1918-10-15,i-HMe4BWKH4ppySXz1SUD1wL
1918,1bb79fba37a140549216b5c179c0f050,1918-10-30,1918-12-23,i-HMe4BWKH4ppySXz1SUD1wL
1918,ae4bcc9a33c64550bb4397c8a6c85155,1918-01-15,1918-10-15,i-HMttL4pjZepaYbPREKVyoD
1918,ae4bcc9a33c64550bb4397c8a6c85155,1918-10-30,1918-12-23,i-HMttL4pjZepaYbPREKVyoD
1918,203b2852284b4ad982c08211e2efdc40,1918-01-15,1918-10-15,i-HRHmpWFqQQ3m7SzQAG7rH2
1918,203b2852284b4ad982c08211e2efdc40,1918-10-30,1918-12-23,i-HRHmpWFqQQ3m7SzQAG7rH2
1918,43ebad8be08a46f697e4fbbf39cb8a3a,1918-01-15,1918-10-15,i-HcoqR7YhxPAoWtRPS3Lzmn
1918,43ebad8be08a46f697e4fbbf39cb8a3a,1918-10-30,1918-12-23,i-HcoqR7YhxPAoWtRPS3Lzmn
1918,239046fd405f4f38be3c1f2ad84d9308,1918-01-15,1918-10-15,i-HgrbSDdJGPDB6AgPhLBSHW
1918,239046fd405f4f38be3c1f2ad84d9308,1918-10-30,1918-12-23,i-HgrbSDdJGPDB6AgPhLBSHW
1918,81a7cbae411f47559a04bbca262e8a59,1918-01-15,1918-10-15,i-HiSGGff3XbikXDhwU1utTf
1918,81a7cbae411f47559a04bbca262e8a59,1918-10-30,1918-12-23,i-HiSGGff3XbikXDhwU1utTf
1918,ee1f47cbe0da4522983f30f18f36edab,1918-01-15,1918-10-15,i-HjxdQGHHRVV7At3JzTMGyo
1918,ee1f47cbe0da4522983f30f18f36edab,1918-10-30,1918-12-23,i-HjxdQGHHRVV7At3JzTMGyo
1918,aa14158eaa1e4cc4a578dc43733f8fe2,1918-01-15,1918-10-15,i-HxFVoLNmcLN3NF2EPWuWS2
1918,aa14158eaa1e4cc4a578dc43733f8fe2,1918-10-30,1918-12-23,i-HxFVoLNmcLN3NF2EPWuWS2
1918,83a603c4dc554f758e2ac07b96bc2306,1918-01-15,1918-10-15,i-J2XMMheFYn2HnPhL5mPhfx
1918,83a603c4dc554f758e2ac07b96bc2306,1918-10-30,1918-12-23,i-J2XMMheFYn2HnPhL5mPhfx
1918,8a708ba8517849f8a90a2d111eb7415e,1918-01-15,1918-10-15,i-J3dXRRQS9rfKHZRxyWhaa9
1918,8a708ba8517849f8a90a2d111eb7415e,1918-10-30,1918-12-23,i-J3dXRRQS9rfKHZRxyWhaa9
1918,20e624db72cb4fd0b003b8cfc8599545,1918-01-15,1918-10-15,i-JC4yT43VjuXRRqfGmkRoTB
1918,20e624db72cb4fd0b003b8cfc8599545,1918-10-30,1918-12-23,i-JC4yT43VjuXRRqfGmkRoTB
1918,cdaeaae988df49aab69c6af8264408a6,1918-01-15,1918-10-15,i-JNeKaAfNo39ynSv8f8tbdu
1918,cdaeaae988df49aab69c6af8264408a6,1918-10-30,1918-12-23,i-JNeKaAfNo39ynSv8f8tbdu
1918,809ba026824a4e2baf99e9dd13123ce6,1918-01-15,1918-10-15,i-JPitp7YnyA5FVnAVx6buJK
1918,809ba026824a4e2baf99e9dd13123ce6,1918-10-30,1918-12-23,i-JPitp7YnyA5FVnAVx6buJK
1918,cd69eac78c834852ae33fbd1f12ecc26,1918-01-15,1918-10-15,i-JTwhXpmu1eVKQtUbjXVxkV
1918,cd69eac78c834852ae33fbd1f12ecc26,1918-10-30,1918-12-23,i-JTwhXpmu1eVKQtUbjXVxkV
1918,a7c623585aa44c55bdc3d83e37c3d001,1918-01-15,1918-10-15,i-JWP5dNNwLrpzc7u8cWLa39
1918,a7c623585aa44c55bdc3d83e37c3d001,1918-10-30,1918-12-23,i-JWP5dNNwLrpzc7u8cWLa39
1918,a2bf1a406034435f883398bc1719d455,1918-01-15,1918-10-15,i-JdC8fmaurdMQcePeV6vVug
1918,a2bf1a406034435f883398bc1719d455,1918-10-30,1918-12-23,i-JdC8fmaurdMQcePeV6vVug
1918,dcbb8b0f82f34a248a14e8069b83f048,1918-01-15,1918-10-15,i-JfueKVv9JDJ8PXvuJPC7Rk
1918,dcbb8b0f82f34a248a14e8069b83f048,1918-10-30,1918-12-23,i-JfueKVv9JDJ8PXvuJPC7Rk
1918,a924d54489224b54b745687686ecfe93,1918-01-15,1918-10-15,i-K2CCfv9yeMy3FtZnJC2wDV
1918,a924d54489224b54b745687686ecfe93,1918-10-30,1918-12-23,i-K2CCfv9yeMy3FtZnJC2wDV
1918,7899acaef9834dba8ce7d3ceb2d5eda8,1918-01-15,1918-10-15,i-K6NtRe4xJoLnCuhYhjQkmz
1918,7899acaef9834dba8ce7d3ceb2d5eda8,1918-10-30,1918-12-23,i-K6NtRe4xJoLnCuhYhjQkmz
1918,13d8b40a393747f0b4dfebf4bbeed6c3,1918-01-15,1918-10-15,i-KH95N7MQWjJmhPFwfuwd9L
1918,13d8b40a393747f0b4dfebf4bbeed6c3,1918-10-30,1918-12-23,i-KH95N7MQWjJmhPFwfuwd9L
1918,98675ceb490e46f79181f48e0ae079bc,1918-01-15,1918-10-15,i-KPdEYAd27pgRrCwyf8P6bN
1918,98675ceb490e46f79181f48e0ae079bc,1918-10-30,1918-12-23,i-KPdEYAd27pgRrCwyf8P6bN
1918,2bbd2fddec7e45f0999ce253b9a91118,1918-01-15,1918-10-15,i-KSYmHt2CfUPZ7TEuPagciq
1918,2bbd2fddec7e45f0999ce253b9a91118,1918-10-30,1918-12-23,i-KSYmHt2CfUPZ7TEuPagciq
1918,5592ddec54b945f8b72a4f4bd947142c,1918-01-15,1918-10-15,i-KTrNx4VJFMn2FnNPE3zrHR
1918,5592ddec54b945f8b72a4f4bd947142c,1918-10-30,1918-12-23,i-KTrNx4VJFMn2FnNPE3zrHR
1918,4c26737ff6ed46d6bd3f90e2b631a44d,1918-01-15,1918-10-15,i-KWrhxZryozrMbUBwynBzA4
1918,4c26737ff6ed46d6bd3f90e2b631a44d,1918-10-30,1918-12-23,i-KWrhxZryozrMbUBwynBzA4
1918,43b94974be9b456491b1d0ddc0797ac3,1918-01-15,1918-10-15,i-KaXR4PGidkP2vr72rtdqFV
1918,43b94974be9b456491b1d0ddc0797ac3,1918-10-30,1918-12-23,i-KaXR4PGidkP2vr72rtdqFV
1918,1080dccba5ec42ba9dd1df5695229289,1918-01-15,1918-10-15,i-KdWud4ycRn3KqxNrvnNkTT
1918,1080dccba5ec42ba9dd1df5695229289,1918-10-30,1918-12-23,i-KdWud4ycRn3KqxNrvnNkTT
1918,22a5a29ecf00487eb39d9b47795241ca,1918-01-15,1918-10-15,i-KdXrEMkVzwtBri9FSLvMCt
1918,22a5a29ecf00487eb39d9b47795241ca,1918-10-30,1918-12-23,i-KdXrEMkVzwtBri9FSLvMCt
1918,eb3996065fc9485a851980f81eb62c67,1918-01-15,1918-10-15,i-KjXCxQFmtvPac62A2kckSm
1918,eb3996065fc9485a851980f81eb62c67,1918-10-30,1918-12-23,i-KjXCxQFmtvPac62A2kckSm
1918,ae93a24711c54cb8a7cf45a46623f5d7,1918-01-15,1918-10-15,i-KpeDiXpqmHppgJ6ygKRBep
1918,ae93a24711c54cb8a7cf45a46623f5d7,1918-10-30,1918-12-23,i-KpeDiXpqmHppgJ6ygKRBep
1918,1f09f70adeb34831a9f07f5e2fba8fe8,1918-01-15,1918-10-15,i-KskiFCs8o96tmw5AHrgTPt
1918,1f09f70adeb34831a9f07f5e2fba8fe8,1918-10-30,1918-12-23,i-KskiFCs8o96tmw5AHrgTPt
1918,dbfe3520013c44c5ad0a25b65a3ecf3a,1918-01-15,1918-10-15,i-KxDuXDuJXHE2ySSrz8MALN
1918,dbfe3520013c44c5ad0a25b65a3ecf3a,1918-10-30,1918-12-23,i-KxDuXDuJXHE2ySSrz8MALN
1918,a841ca1839f042e59cb95e2763df8a4a,1918-01-15,1918-10-15,i-L6SXgTM9CVhYYc3KWRPYsz
1918,a841ca1839f042e59cb95e2763df8a4a,1918-10-30,1918-12-23,i-L6SXgTM9CVhYYc3KWRPYsz
1918,37912af815c34dad94941cee55e46930,1918-01-15,1918-10-15,i-L7nvZ56RferP78KNpz2Uh1
1918,37912af815c34dad94941cee55e46930,1918-10-30,1918-12-23,i-L7nvZ56RferP78KNpz2Uh1
1918,2a43fb90c8df40e5ab22588ba63def01,1918-01-15,1918-10-15,i-LAeBbuwZ1Sak1HWNkZ6dVr
1918,2a43fb90c8df40e5ab22588ba63def01,1918-10-30,1918-12-23,i-LAeBbuwZ1Sak1HWNkZ6dVr
1918,36a8351c9a1745abb1962efe75661ae7,1918-01-15,1918-10-15,i-LJhRkyGqGFgicSSzZPbftJ
1918,36a8351c9a1745abb1962efe75661ae7,1918-10-30,1918-12-23,i-LJhRkyGqGFgicSSzZPbftJ
1918,c14b1f51d45b46d9b7664fe46635f00e,1918-01-15,1918-10-15,i-LM4jFvexKG2pKNVAUEAS3W
1918,c14b1f51d45b46d9b7664fe46635f00e,1918-10-30,1918-12-23,i-LM4jFvexKG2pKNVAUEAS3W
1918,0c42f29422c646bab6ab9d05efab1bfe,1918-01-15,1918-10-15,i-Lh9kYcGDBLjeWYgViArsTT
1918,0c42f29422c646bab6ab9d05efab1bfe,1918-10-30,1918-12-23,i-Lh9kYcGDBLjeWYgViArsTT
1918,8e33edf3b3ff4a8dbbe527b9be6318f8,1918-01-15,1918-10-15,i-MUt63gf2GzWnpVe4mTwKi6
1918,8e33edf3b3ff4a8dbbe527b9be6318f8,1918-10-30,1918-12-23,i-MUt63gf2GzWnpVe4mTwKi6
1918,99638dbf44cc4838bc2c5ddeca2b91e2,1918-01-15,1918-10-15,i-MXmaSj4jbRgkRhwVRbwucF
1918,99638dbf44cc4838bc2c5ddeca2b91e2,1918-10-30,1918-12-23,i-MXmaSj4jbRgkRhwVRbwucF
1918,596b119385224717a866b8a0d141c6b4,1918-01-15,1918-10-15,i-MayVboVGayNDk8VkKpWKZY
1918,596b119385224717a866b8a0d141c6b4,1918-10-30,1918-12-23,i-MayVboVGayNDk8VkKpWKZY
1918,04439c0dbd4944fb9a8562924471ad9c,1918-01-15,1918-10-15,i-MkJ91XGj4UaBXD8juv6tc
1918,04439c0dbd4944fb9a8562924471ad9c,1918-10-30,1918-12-23,i-MkJ91XGj4UaBXD8juv6tc
1918,4a3f650357e04a279f0f4c5bcc91760c,1918-01-15,1918-10-15,i-MzxPq6KWGSAnEqQ2YUDct8
1918,4a3f650357e04a279f0f4c5bcc91760c,1918-10-30,1918-12-23,i-MzxPq6KWGSAnEqQ2YUDct8
1918,01b328c816df429a85939fa47b460f4b,1918-01-15,1918-10-15,i-N7sVTEwk6zFPbv53NfRyWt
1918,01b328c816df429a85939fa47b460f4b,1918-10-30,1918-12-23,i-N7sVTEwk6zFPbv53NfRyWt
1918,8a6d05d7c44341d590e5eaf16c572422,1918-01-15,1918-10-15,i-N8FXGCgL6sRda95xoiryMZ
1918,8a6d05d7c44341d590e5eaf16c572422,1918-10-30,1918-12-23,i-N8FXGCgL6sRda95xoiryMZ
1918,ab493031aef9425cbfba51d9b278bf34,1918-01-15,1918-10-15,i-NFC4M4xjTqxkY4kavxUJhj
1918,ab493031aef9425cbfba51d9b278bf34,1918-10-30,1918-12-23,i-NFC4M4xjTqxkY4kavxUJhj
1918,7734ca8297804c64804db6ae16a705f9,1918-01-15,1918-10-15,i-NKRTEKkMqyNZNU9RaYZLPC
1918,7734ca8297804c64804db6ae16a705f9,1918-10-30,1918-12-23,i-NKRTEKkMqyNZNU9RaYZLPC
1918,95d1b5e4c9f44e848aa77d45151bc174,1918-01-15,1918-10-15,i-NPMM73nBsFa28WURUs95Rr
1918,95d1b5e4c9f44e848aa77d45151bc174,1918-10-30,1918-12-23,i-NPMM73nBsFa28WURUs95Rr
1918,9b4d9293f11b466a8eb68e5cb4bcc055,1918-01-15,1918-10-15,i-NSwU5FAq5WTyjfKcM5YMe
1918,9b4d9293f11b466a8eb68e5cb4bcc055,1918-10-30,1918-12-23,i-NSwU5FAq5WTyjfKcM5YMe
1918,bc20b93feed64a93955ac3648276fa0c,1918-01-15,1918-10-15,i-NTo46aEAeCUp4wSLczy4Dd
1918,bc20b93feed64a93955ac3648276fa0c,1918-10-30,1918-12-23,i-NTo46aEAeCUp4wSLczy4Dd
1918,80db43e1807b4dc18bd5a312a77ebdda,1918-01-15,1918-10-15,i-Ne4F7vccLMqFUV7wJQSAZU
1918,80db43e1807b4dc18bd5a312a77ebdda,1918-10-30,1918-12-23,i-Ne4F7vccLMqFUV7wJQSAZU
1918,223e67842e6a4b2a9a71283e1d72a0cd,1918-01-15,1918-10-15,i-NkVGh5tNcR8q8HeUHVc5qM
1918,223e67842e6a4b2a9a71283e1d72a0cd,1918-10-30,1918-12-23,i-NkVGh5tNcR8q8HeUHVc5qM
1918,3ad9cd91dfd54274b111c1779be9c724,1918-01-15,1918-10-15,i-NwhdVgupCWjkZSqQNMjJnp
